time,X,Y,Z
2021-09-15 08:00:30,-26202018.91808054,-2829615.8209564397,-4100811.606805348
2021-09-15 08:01:00,-26186922.089711096,-2837843.101941608,-4193797.265808087
2021-09-15 08:01:30,-26171491.496614918,-2846097.083719755,-4286703.620624054
2021-09-15 08:02:00,-26155727.50478239,-2854379.1121487822,-4379528.918979307
2021-09-15 08:02:30,-26139630.49064433,-2862690.5310715255,-4472271.410313838
2021-09-15 08:03:00,-26123200.841056395,-2871032.682251134,-4564929.3458131645
2021-09-15 08:03:30,-26106438.95328301,-2879406.9053064245,-4657500.978439709
2021-09-15 08:04:00,-26089345.234980866,-2887814.537647424,-4749984.562964236
2021-09-15 08:04:30,-26071920.104182053,-2896256.914411013,-4842378.3559972495
2021-09-15 08:05:00,-26054163.989276733,-2904735.3683966296,-4934680.616020251
2021-09-15 08:05:30,-26036077.328995436,-2913251.230002163,-5026889.603417077
2021-09-15 08:06:00,-26017660.572390925,-2921805.8271598704,-5119003.580505051
2021-09-15 08:06:30,-25998914.178819664,-2930400.485272511,-5211020.811566214
2021-09-15 08:07:00,-25979838.61792284,-2939036.527149548,-5302939.562878453
2021-09-15 08:07:30,-25960434.369607016,-2947715.272943445,-5394758.102746518
2021-09-15 08:08:00,-25940701.92402436,-2956438.0400861953,-5486474.701533147
2021-09-15 08:08:30,-25920641.78155249,-2965206.1432258417,-5578087.631689959
2021-09-15 08:09:00,-25900254.45277383,-2974020.8941632444,-5669595.167788432
2021-09-15 08:09:30,-25879540.458454713,-2982883.6017889273,-5760995.586550769
2021-09-15 08:10:00,-25858500.329523884,-2991795.5720200753,-5852287.166880742
2021-09-15 08:10:30,-25837134.60705077,-3000758.107737659,-5943468.189894439
2021-09-15 08:11:00,-25815443.84222324,-3009772.5087237065,-6034536.93895099
2021-09-15 08:11:30,-25793428.596325062,-3018840.0715987696,-6125491.699683303
2021-09-15 08:12:00,-25771089.44071283,-3027962.0897594485,-6216330.760028613
2021-09-15 08:12:30,-25748426.956792597,-3037139.8533161166,-6307052.410259062
2021-09-15 08:13:00,-25725441.735996075,-3046374.649030816,-6397654.943012245
2021-09-15 08:13:30,-25702134.379756432,-3055667.760255276,-6488136.653321653
2021-09-15 08:14:00,-25678505.499483697,-3065020.4668690953,-6578495.83864707
2021-09-15 08:14:30,-25654555.71653975,-3074434.0452180915,-6668730.798904938
2021-09-15 08:15:00,-25630285.662213016,-3083909.768052796,-6758839.8364986265
2021-09-15 08:15:30,-25605695.977692563,-3093448.9044671636,-6848821.256348725
2021-09-15 08:16:00,-25580787.314042065,-3103052.719837372,-6938673.365923163
2021-09-15 08:16:30,-25555560.332173154,-3112722.4757608646,-7028394.475267392
2021-09-15 08:17:00,-25530015.702818494,-3122459.4299955196,-7117982.897034413
2021-09-15 08:17:30,-25504154.10650447,-3132264.836399043,-7207436.946514856
2021-09-15 08:18:00,-25477976.233523436,-3142139.9448684533,-7296754.941666854
2021-09-15 08:18:30,-25451482.783905648,-3152086.0012798156,-7385935.2031459585
2021-09-15 08:19:00,-25424674.467390694,-3162104.2474281993,-7474976.054335073
2021-09-15 08:19:30,-25397552.003398713,-3172195.920967674,-7563875.821374088
2021-09-15 08:20:00,-25370116.121001065,-3182362.2553516617,-7652632.8331897305
2021-09-15 08:20:30,-25342367.55889072,-3192604.4797733333,-7741245.421525125
2021-09-15 08:21:00,-25314307.06535227,-3202923.81910632,-7829711.920969481
2021-09-15 08:21:30,-25285935.398231458,-3213321.4938455285,-7918030.668987564
2021-09-15 08:22:00,-25257253.324904475,-3223798.720048209,-8006200.005949236
2021-09-15 08:22:30,-25228261.62224681,-3234356.7092751814,-8094218.275158825
2021-09-15 08:23:00,-25198961.07660167,-3244996.668532315,-8182083.822884534
2021-09-15 08:23:30,-25169352.48374814,-3255719.8002121276,-8269794.998387664
2021-09-15 08:24:00,-25139436.64886893,-3266527.302035697,-8357350.153951916
2021-09-15 08:24:30,-25109214.386517666,-3277420.3669947037,-8444747.644912526
2021-09-15 08:25:00,-25078686.52058597,-3288400.1832937454,-8531985.829685425
2021-09-15 08:25:30,-25047853.884270057,-3299467.934292745,-8619063.069796164
2021-09-15 08:26:00,-25016717.32003698,-3310624.798449761,-8705977.729909034
2021-09-15 08:26:30,-24985277.679590557,-3321871.9492638493,-8792728.177855892
2021-09-15 08:27:00,-24953535.8238369,-3333210.5552182347,-8879312.784665046
2021-09-15 08:27:30,-24921492.622849625,-3344641.779723667,-8965729.92459002
2021-09-15 08:28:00,-24889148.95583459,-3356166.781062039,-9051977.975138307
2021-09-15 08:28:30,-24856505.711094454,-3367786.712330194,-9138055.3171
2021-09-15 08:29:00,-24823563.785992682,-3379502.721383969,-9223960.334576372
2021-09-15 08:29:30,-24790324.08691741,-3391315.950782498,-9309691.415008418
2021-09-15 08:30:00,-24756787.529244713,-3403227.5377327097,-9395246.949205298
2021-09-15 08:30:30,-24722955.037301756,-3415238.6140341237,-9480625.331372755
2021-09-15 08:31:00,-24688827.544329412,-3427350.3060237677,-9565824.959141359
2021-09-15 08:31:30,-24654405.992444657,-3439563.7345214984,-9650844.233594855
2021-09-15 08:32:00,-24619691.33260253,-3451880.0147754173,-9735681.559298277
2021-09-15 08:32:30,-24584684.524557814,-3464300.2564076316,-9820335.344326109
2021-09-15 08:33:00,-24549386.536826346,-3476825.5633601635,-9904804.00029026
2021-09-15 08:33:30,-24513798.34664595,-3489457.0338412467,-9989085.942368133
2021-09-15 08:34:00,-24477920.93993711,-3502195.760271754,-10073179.589330481
2021-09-15 08:34:30,-24441755.311263204,-3515042.8292319137,-10157083.363569217
2021-09-15 08:35:00,-24405302.46379049,-3527999.3214083323,-10240795.691125268
2021-09-15 08:35:30,-24368563.409247752,-3541066.3115411513,-10324315.001716126
2021-09-15 08:36:00,-24331539.167885486,-3554244.8683716552,-10407639.728763647
2021-09-15 08:36:30,-24294230.76843495,-3567536.054589938,-10490768.309421457
2021-09-15 08:37:00,-24256639.24806671,-3580940.926782979,-10573699.184602505
2021-09-15 08:37:30,-24218765.65234897,-3594460.5353829265,-10656430.799006462
2021-09-15 08:38:00,-24180611.035205524,-3608095.9246156323,-10738961.601147024
2021-09-15 08:38:30,-24142176.45887341,-3621848.132449522,-10821290.043379225
2021-09-15 08:39:00,-24103462.99386019,-3635718.19054468,-10903414.581926594
2021-09-15 08:39:30,-24064471.718900986,-3649707.1242021923,-10985333.676908232
2021-09-15 08:40:00,-24025203.720915116,-3663815.9523138735,-11067045.792365946
2021-09-15 08:40:30,-23985660.094962463,-3678045.68731215,-11148549.396291154
2021-09-15 08:41:00,-23945841.94419955,-3692397.3351202663,-11229842.960651757
2021-09-15 08:41:30,-23905750.379835207,-3706871.895102822,-11310924.961419009
2021-09-15 08:42:00,-23865386.521086045,-3721470.3600165234,-11391793.878594229
2021-09-15 08:42:30,-23824751.495131508,-3736193.71596126,-11472448.196235472
2021-09-15 08:43:00,-23783846.437068682,-3751042.9423314603,-11552886.402484111
2021-09-15 08:43:30,-23742672.489866816,-3766019.011767758,-11633106.989591392
2021-09-15 08:44:00,-23701230.804321487,-3781122.89010886,-11713108.453944758
2021-09-15 08:44:30,-23659522.539008446,-3796355.536343892,-11792889.296094365
2021-09-15 08:45:00,-23617548.86023725,-3811717.902564857,-11872448.020779263
2021-09-15 08:45:30,-23575310.9420045,-3827210.9339194456,-11951783.136953587
2021-09-15 08:46:00,-23532809.965946887,-3842835.5685642306,-12030893.157812763
2021-09-15 08:46:30,-23490047.12129378,-3858592.737618055,-12109776.600819502
2021-09-15 08:47:00,-23447023.604819722,-3874483.365115775,-12188431.987729765
2021-09-15 08:47:30,-23403740.620796494,-3890508.3679622756,-12266857.844618661
2021-09-15 08:48:00,-23360199.380944904,-3906668.655886879,-12345052.701906297
2021-09-15 08:48:30,-23316401.104386352,-3922965.1313979393,-12423015.094383443
2021-09-15 08:49:00,-23272347.01759405,-3939398.6897378527,-12500743.56123725
2021-09-15 08:49:30,-23228038.354344018,-3955970.2188382996,-12578236.646076752
2021-09-15 08:50:00,-23183476.355665695,-3972680.599275887,-12655492.896958426
2021-09-15 08:50:30,-23138662.269792426,-3989530.704227998,-12732510.86641153
2021-09-15 08:51:00,-23093597.352111477,-4006521.399429108,-12809289.11146353
2021-09-15 08:51:30,-23048282.86511399,-4023653.543127246,-12885826.193665242
2021-09-15 08:52:00,-23002720.078344487,-4040927.9860409135,-12962120.679116042
2021-09-15 08:52:30,-22956910.26835017,-4058345.5713162944,-13038171.13848899
2021-09-15 08:53:00,-22910854.718630023,-4075907.1344847055,-13113976.147055726
2021-09-15 08:53:30,-22864554.719583496,-4093613.5034205504,-13189534.284711536
2021-09-15 08:54:00,-22818011.568459056,-4111465.498299389,-13264844.136000047
2021-09-15 08:54:30,-22771226.569302443,-4129463.9315564902,-13339904.290138032
2021-09-15 08:55:00,-22724201.032904543,-4147609.607845703,-13414713.341040112
2021-09-15 08:55:30,-22676936.276749276,-4165903.3239985527,-13489269.8873433
2021-09-15 08:56:00,-22629433.62496091,-4184345.8689838266,-13563572.532431515
2021-09-15 08:56:30,-22581694.408251356,-4202938.023867338,-13637619.884459985
2021-09-15 08:57:00,-22533719.963867124,-4221680.561772159,-13711410.55637958
2021-09-15 08:57:30,-22485511.63553597,-4240574.247839135,-13784943.165961087
2021-09-15 08:58:00,-22437070.77341343,-4259619.839187739,-13858216.335819334
2021-09-15 08:58:30,-22388398.734028976,-4278818.084877277,-13931228.693437275
2021-09-15 08:59:00,-22339496.88023207,-4298169.725868398,-14003978.871189965
2021-09-15 08:59:30,-22290366.581137802,-4317675.494985095,-14076465.506368512
2021-09-15 10:00:00,-9094884.846426532,-14460841.268423948,-20541263.838418595
2021-09-15 10:00:30,-9017775.42761843,-14463564.003389621,-20573104.797552586
2021-09-15 10:01:00,-8940551.760954168,-14466421.502274208,-20604558.748777065
2021-09-15 10:01:30,-8863215.516884157,-14469414.216266606,-20635625.093434084
2021-09-15 10:02:00,-8785768.369386269,-14472542.587249117,-20666303.24000366
2021-09-15 10:02:30,-8708211.995903136,-14475807.047775842,-20696592.604114868
2021-09-15 10:03:00,-8630548.077279555,-14479208.021051448,-20726492.60855671
2021-09-15 10:03:30,-8552778.297699451,-14482745.920910379,-20756002.683288954
2021-09-15 10:04:00,-8474904.344623022,-14486421.151796421,-20785122.265452787
2021-09-15 10:04:30,-8396927.908723554,-14490234.108742705,-20813850.79938141
2021-09-15 10:05:00,-8318850.683824094,-14494185.177352132,-20842187.73661048
2021-09-15 10:05:30,-8240674.366834147,-14498274.733778138,-20870132.53588846
2021-09-15 10:06:00,-8162400.657686049,-14502503.14470591,-20897684.66318683
2021-09-15 10:06:30,-8084031.259271484,-14506870.767334023,-20924843.59171017
2021-09-15 10:07:00,-8005567.877377493,-14511377.949356442,-20951608.80190619
2021-09-15 10:07:30,-7927012.220622772,-14516025.028944975,-20977979.781475585
2021-09-15 10:08:00,-7848366.000393617,-14520812.334732097,-21003956.025381763
2021-09-15 10:08:30,-7769630.930779783,-14525740.185794203,-21029537.035860486
2021-09-15 10:09:00,-7690808.728510224,-14530808.891635291,-21054722.322429433
2021-09-15 10:09:30,-7611901.112888889,-14536018.75217101,-21079511.401897542
2021-09-15 10:10:00,-7532909.805730143,-14541370.057713157,-21103903.798374288
2021-09-15 10:10:30,-7453836.53129433,-14546863.088954583,-21127899.043278903
2021-09-15 10:11:00,-7374683.016222997,-14552498.11695449,-21151496.675349362
2021-09-15 10:11:30,-7295450.989474327,-14558275.403124185,-21174696.240651354
2021-09-15 10:12:00,-7216142.18225818,-14564195.199213171,-21197497.292587023
2021-09-15 10:12:30,-7136758.327971178,-14570257.747295767,-21219899.391903732
2021-09-15 10:13:00,-7057301.162131678,-14576463.279758025,-21241902.10670258
2021-09-15 10:13:30,-6977772.422314728,-14582812.019285168,-21263505.012446865
2021-09-15 10:14:00,-6898173.848086816,-14589304.178849354,-21284707.691970404
2021-09-15 10:14:30,-6818507.180940587,-14595939.961697932,-21305509.73548576
2021-09-15 12:00:00,17017753.1095886,-11773150.803198103,-16723471.129234323
2021-09-15 12:00:30,17080635.87217898,-11767419.190278344,-16662211.83209934
2021-09-15 12:01:00,17143299.883486677,-11761794.378890943,-16600635.125856826
2021-09-15 12:01:30,17205743.759271674,-11756275.47185447,-16538742.158987025
2021-09-15 12:02:00,17267966.122154605,-11750861.56442815,-16476534.086143024
2021-09-15 12:02:30,17329965.601670213,-11745551.744354878,-16414012.068131125
2021-09-15 12:03:00,17391740.834321033,-11740345.091904419,-16351177.271890877
2021-09-15 12:03:30,17453290.463630483,-11735240.679917047,-16288030.870475069
2021-09-15 12:04:00,17514613.14019563,-11730237.57384759,-16224574.043029739
2021-09-15 12:04:30,17575707.521739997,-11725334.83180965,-16160807.974773806
2021-09-15 12:05:00,17636572.27316578,-11720531.504620306,-16096733.856978774
2021-09-15 12:05:30,17697206.066605914,-11715826.635845102,-16032352.886948237
2021-09-15 12:06:00,17757607.58147596,-11711219.261843316,-15967666.267997174
2021-09-15 12:06:30,17817775.504525393,-11706708.411813717,-15902675.20943139
2021-09-15 12:07:00,17877708.52988906,-11702293.10784042,-15837380.926526407
2021-09-15 12:07:30,17937405.35913785,-11697972.364939338,-15771784.640506713
2021-09-15 12:08:00,17996864.701329492,-11693745.191104736,-15705887.578524478
2021-09-15 12:08:30,18056085.27305885,-11689610.587356208,-15639690.973638348
2021-09-15 12:09:00,18115065.798507866,-11685567.54778604,-15573196.064792164
2021-09-15 12:09:30,18173805.009495437,-11681615.059606759,-15506404.096793365
2021-09-15 12:10:00,18232301.645526744,-11677752.1031991,-15439316.320291441
2021-09-15 12:10:30,18290554.453842454,-11673977.652160253,-15371933.99175618
2021-09-15 12:11:00,18348562.189467497,-11670290.67335245,-15304258.373455808
2021-09-15 12:11:30,18406323.615259662,-11666690.126951836,-15236290.73343501
2021-09-15 12:12:00,18463837.50195767,-11663174.96649771,-15168032.345492877
2021-09-15 12:12:30,18521102.62822926,-11659744.138941973,-15099484.489160579
2021-09-15 12:13:00,18578117.780718707,-11656396.584698979,-15030648.449679071
2021-09-15 12:13:30,18634881.754093964,-11653131.237695707,-14961525.517976696
2021-09-15 12:14:00,18691393.35109385,-11649947.025422111,-14892116.990646468
2021-09-15 12:14:30,18747651.382574532,-11646842.868981894,-14822424.169923425
2021-09-15 12:15:00,18803654.66755586,-11643817.683143571,-14752448.363661818
2021-09-15 12:15:30,18859402.03326736,-11640870.376391776,-14682190.885312151
2021-09-15 12:16:00,18914892.315194033,-11637999.850978833,-14611653.053897997
2021-09-15 12:16:30,18970124.35712139,-11635205.002976827,-14540836.193993047
2021-09-15 12:17:00,19025097.01118081,-11632484.722329672,-14469741.635697518
2021-09-15 12:17:30,19079809.137893923,-11629837.892905712,-14398370.714614939
2021-09-15 12:18:00,19134259.606217194,-11627263.392550431,-14326724.771828428
2021-09-15 12:18:30,19188447.29358569,-11624760.09313966,-14254805.153877204
2021-09-15 12:19:00,19242371.085956924,-11622326.860632826,-14182613.212732652
2021-09-15 12:19:30,19296029.877854154,-11619962.555126617,-14110150.305774415
2021-09-15 12:20:00,19349422.572409246,-11617666.030908989,-14037417.795766514
2021-09-15 12:20:30,19402548.081405442,-11615436.136513265,-13964417.050833043
2021-09-15 12:21:00,19455405.325319648,-11613271.714772664,-13891149.444433967
2021-09-15 12:21:30,19507993.233364258,-11611171.602875065,-13817616.355340797
2021-09-15 12:22:00,19560310.743528884,-11609134.632417997,-13743819.167612016
2021-09-15 12:22:30,19612356.802621562,-11607159.629463917,-13669759.27056847
2021-09-15 12:23:00,19664130.36630956,-11605245.414595826,-13595438.058768732
2021-09-15 12:23:30,19715630.399160016,-11603390.802973013,-13520856.931984143
2021-09-15 12:24:00,19766855.87468009,-11601594.60438718,-13446017.295173915
2021-09-15 12:24:30,19817805.775356688,-11599855.623318797,-13370920.558460072
2021-09-15 12:25:00,19868479.09269607,-11598172.658993639,-13295568.137102207
2021-09-15 12:25:30,19918874.827262845,-11596544.505439647,-13219961.451472174
2021-09-15 12:26:00,19968991.98871865,-11594969.951544126,-13144101.927028785
2021-09-15 12:26:30,20018829.59586065,-11593447.781110952,-13067990.994292116
2021-09-15 12:27:00,20068386.676659383,-11591976.77291828,-12991630.088817984
2021-09-15 12:27:30,20117662.26829654,-11590555.700776313,-12915020.651172077
2021-09-15 12:28:00,20166655.417202014,-11589183.333585456,-12838164.12690423
2021-09-15 12:28:30,20215365.17909097,-11587858.4353946,-12761061.966522297
2021-09-15 12:29:00,20263790.619000208,-11586579.765459679,-12683715.625466118
2021-09-15 12:29:30,20311930.811324336,-11585346.078302518,-12606126.564081332
2021-09-15 12:30:00,20359784.839851506,-11584156.123769809,-12528296.247593014
2021-09-15 12:30:30,20407351.797798835,-11583008.647092398,-12450226.146079239
2021-09-15 12:31:00,20454630.787847232,-11581902.388944782,-12371917.734444594
2021-09-15 12:31:30,20501620.922176164,-11580836.08550482,-12293372.492393473
2021-09-15 12:32:00,20548321.322497737,-11579808.468513671,-12214591.90440335
2021-09-15 12:32:30,20594731.120090626,-11578818.265335932,-12135577.459697863
2021-09-15 12:33:00,20640849.455833398,-11577864.19902004,-12056330.652219875
2021-09-15 12:33:30,20686675.48023767,-11576944.988358855,-11976852.980604345
2021-09-15 12:34:00,20732208.353480604,-11576059.34795049,-11897145.948151225
2021-09-15 12:34:30,20777447.245437354,-11575205.988259286,-11817211.062798021
2021-09-15 12:35:00,20822391.33571277,-11574383.61567703,-11737049.837092442
2021-09-15 12:35:30,20867039.81367297,-11573590.932584431,-11656663.788164897
2021-09-15 12:36:00,20911391.8784763,-11572826.63741272,-11576054.437700853
2021-09-15 12:36:30,20955446.739104122,-11572089.424705453,-11495223.311913045
2021-09-15 12:37:00,20999203.614391003,-11571377.985180596,-11414171.941513741
2021-09-15 12:37:30,21042661.733054508,-11570691.00579273,-11332901.861686755
2021-09-15 12:38:00,21085820.333724868,-11570027.169795414,-11251414.612059308
2021-09-15 12:38:30,21128678.66497384,-11569385.156803839,-11169711.736673977
2021-09-15 12:39:00,21171235.985343393,-11568763.642857632,-11087794.78396045
2021-09-15 12:39:30,21213491.563374024,-11568161.30048377,-11005665.306707041
2021-09-15 12:40:00,21255444.677632496,-11567576.79875978,-10923324.862032337
2021-09-15 12:40:30,21297094.616739288,-11567008.80337708,-10840775.011356596
2021-09-15 12:41:00,21338440.679395612,-11566455.976704441,-10758017.320373029
2021-09-15 12:41:30,21379482.174409978,-11565916.977851717,-10675053.359019069
2021-09-15 12:42:00,21420218.420724373,-11565390.462733682,-10591884.701447517
2021-09-15 12:42:30,21460648.747440003,-11564875.084134065,-10508512.92599752
2021-09-15 12:43:00,21500772.49384271,-11564369.491769675,-10424939.615165439
2021-09-15 12:43:30,21540589.009427745,-11563872.332354872,-10341166.35557585
2021-09-15 12:44:00,21580097.6539244,-11563382.24966596,-10257194.737952081
2021-09-15 12:44:30,21619297.797320087,-11562897.884605885,-10173026.357086869
2021-09-15 12:45:00,21658188.819883842,-11562417.8752691,-10088662.811813002
2021-09-15 12:45:30,21696770.112189732,-11561940.857006501,-10004105.704973616
2021-09-15 12:46:00,21735041.075139582,-11561465.462490521,-9919356.643392533
2021-09-15 12:46:30,21773001.11998532,-11560990.32178045,-9834417.237844575
2021-09-15 12:47:00,21810649.66835101,-11560514.06238781,-9749289.103025595
2021-09-15 12:47:30,21847986.152254313,-11560035.30934191,-9663973.85752258
2021-09-15 12:48:00,21885010.0141276,-11559552.685255542,-9578473.123783568
2021-09-15 12:48:30,21921720.706838623,-11559064.810390793,-9492788.528087493
2021-09-15 12:49:00,21958117.693710703,-11558570.302725013,-9406921.700513942
2021-09-15 12:49:30,21994200.448542602,-11558067.778016841,-9320874.274912758
2021-09-15 12:50:00,22029968.455627836,-11557555.849872496,-9234647.888873689
2021-09-15 12:50:30,22065421.209773578,-11557033.129812054,-9148244.183695793
2021-09-15 12:51:00,22100558.216319237,-11556498.227335896,-9061664.804356797
2021-09-15 12:51:30,22135378.991154373,-11555949.749991316,-8974911.399482472
2021-09-15 12:52:00,22169883.06073649,-11555386.303439153,-8887985.621315693
2021-09-15 12:52:30,22204069.96210806,-11554806.49152063,-8800889.125685638
2021-09-15 12:53:00,22237939.24291333,-11554208.916324237,-8713623.571976766
2021-09-15 12:53:30,22271490.46141465,-11553592.17825272,-8626190.623097682
2021-09-15 12:54:00,22304723.186508227,-11552954.876090234,-8538591.945450058
2021-09-15 12:54:30,22337636.997739613,-11552295.607069544,-8450829.208897324
2021-09-15 12:55:00,22370231.485318705,-11551612.96693929,-8362904.086733249
2021-09-15 12:55:30,22402506.25013418,-11550905.55003143,-8274818.255650606
2021-09-15 12:56:00,22434460.903767597,-11550171.949328769,-8186573.39570964
2021-09-15 12:56:30,22466095.06850711,-11549410.756532453,-8098171.190306362
2021-09-15 12:57:00,22497408.377360538,-11548620.5621297,-8009613.3261409225
2021-09-15 12:57:30,22528400.474068195,-11547799.955461545,-7920901.493185813
2021-09-15 12:58:00,22559071.013115097,-11546947.52479064,-7832037.384653992
2021-09-15 12:58:30,22589419.65974292,-11546061.85736918,-7743022.696966893
2021-09-15 12:59:00,22619446.089961294,-11545141.539506884,-7653859.129722423
2021-09-15 12:59:30,22649149.99055873,-11544185.15663906,-7564548.385662876
2021-09-15 14:00:00,26038546.388648074,2669651.976490304,3792166.973875296
2021-09-15 14:00:30,26023242.946788255,2678794.0308350725,3886010.398637791
2021-09-15 14:01:00,26007599.436128028,2687964.6505049164,3979778.453923199
2021-09-15 14:01:30,25991616.183974646,2697165.1855389317,4073469.3165812693
2021-09-15 14:02:00,25975293.528662086,2706396.98407552,4167081.164768573
2021-09-15 14:02:30,25958631.819539074,2715661.3922848054,4260612.177985888
2021-09-15 14:03:00,25941631.416956812,2724959.754300627,4354060.5371148735
2021-09-15 14:03:30,25924292.692255963,2734293.4121531267,4447424.4244554425
2021-09-15 14:04:00,25906616.027753428,2743663.7057010443,4540702.023762601
2021-09-15 14:04:30,25888601.81672852,2753071.9725642297,4633891.520283455
2021-09-15 14:05:00,25870250.463408697,2762519.548056291,4726991.1007942585
2021-09-15 14:05:30,25851562.382954758,2772007.7651172876,4819998.953637389
2021-09-15 14:06:00,25832538.0014457,2781537.9542464945,4912913.2687582625
2021-09-15 14:06:30,25813177.75586302,2791111.4434352857,5005732.237742257
2021-09-15 14:07:00,25793482.094074477,2800729.5581002296,5098454.0538517805
2021-09-15 14:07:30,25773451.474817622,2810393.621016004,5191076.912062898
2021-09-15 14:08:00,25753086.36768254,2820104.952248805,5283599.009102503
2021-09-15 14:08:30,25732387.2530944,2829864.869089498,5376018.543484925
2021-09-15 14:09:00,25711354.62229542,2839674.685987176,5468333.715548949
2021-09-15 14:09:30,25689988.977326293,2849535.714482692,5560542.727494577
2021-09-15 14:10:00,25668290.83100735,2859449.2631421993,5652643.783419639
2021-09-15 14:10:30,25646260.706919026,2869416.637491181,5744635.089356875
2021-09-15 14:11:00,25623899.139382042,2879439.1399481753,5836514.85331038
2021-09-15 14:11:30,25601206.67343705,2889518.0697588944,5928281.285292398
2021-09-15 14:12:00,25578183.864823777,2899654.7229304984,6019932.597360127
2021-09-15 14:12:30,25554831.279959794,2909850.392165796,6111467.003652177
2021-09-15 14:13:00,25531149.495918788,2920106.3667977327,6202882.720425237
2021-09-15 14:13:30,25507139.10040829,2930423.932724128,6294177.966090824
2021-09-15 14:14:00,25482800.691747148,2940804.3723422056,6385350.96125154
2021-09-15 14:14:30,25458134.878842294,2951248.9644837067,6476399.928737889
2021-09-15 14:15:00,25433142.281165246,2961758.984349818,6567323.093644577
2021-09-15 14:15:30,25407823.528728057,2972335.7034464194,6658118.683367033
2021-09-15 14:16:00,25382179.262058843,2982980.3895194456,6748784.927637816
2021-09-15 14:16:30,25356210.132176824,2993694.3064904404,6839320.058563033
2021-09-15 14:17:00,25329916.800566975,3004478.714392179,6929722.310658598
2021-09-15 14:17:30,25303299.939154163,3015334.8693046006,7019989.920886624
2021-09-15 14:18:00,25276360.230276823,3026264.023290808,7110121.128691669
2021-09-15 14:18:30,25249098.366660282,3037267.424333234,7200114.176036911
2021-09-15 14:19:00,25221515.0513895,3048346.3162700864,7289967.3074404225
2021-09-15 14:19:30,25193610.997881502,3059501.9387318105,7379678.770011201
2021-09-15 14:20:00,25165386.929857194,3070735.5270779496,7469246.813485422
2021-09-15 14:20:30,25136843.58131289,3082048.312333979,7558669.690262401
2021-09-15 14:21:00,25107981.69649137,3093441.521128397,7647945.655440555
2021-09-15 14:21:30,25078802.029852364,3104916.375630119,7737072.966853529
2021-09-15 14:22:00,25049305.346042775,3116474.093485864,7826049.885105948
2021-09-15 14:22:30,25019492.41986631,3128115.8877579584,7914874.673609453
2021-09-15 14:23:00,24989364.03625277,3139842.966862112,8003545.598618388
2021-09-15 14:23:30,24958920.990226854,3151656.5345056294,8092060.929265717
2021-09-15 14:24:00,24928164.086876567,3163557.789625578,8180418.937598583
2021-09-15 14:24:30,24897094.141321104,3175547.926327418,8268617.89861417
2021-09-15 14:25:00,24865711.97867842,3187628.133823628,8356656.090295181
2021-09-15 14:25:30,24834018.434032265,3199799.5963727045,8444531.793645518
2021-09-15 14:26:00,24802014.352398846,3212063.4932182874,8532243.292725764
2021-09-15 14:26:30,24769700.588693045,3224420.9985284614,8619788.874688577
2021-09-15 14:27:00,24737078.007694192,3236873.281335514,8707166.829814296
2021-09-15 14:27:30,24704147.484011427,3249421.505475567,8794375.451546062
2021-09-15 14:28:00,24670909.90204862,3262066.8295287276,8881413.036525263
2021-09-15 14:28:30,24637366.155968893,3274810.4067593985,8968277.884626811
2021-09-15 14:29:00,24603517.149658732,3287653.385056626,9054968.298994113
2021-09-15 14:29:30,24569363.79669156,3300596.906875081,9141482.58607449
2021-09-15 14:30:00,24534907.020291064,3313642.1091758525,9227819.055653999
2021-09-15 14:30:30,24500147.753293995,3326790.1233677557,9313976.02089253
2021-09-15 14:31:00,24465086.938112557,3340042.0752488393,9399951.79835878
2021-09-15 14:31:30,24429725.526696406,3353399.084948051,9485744.708065053
2021-09-15 14:32:00,24394064.48049427,3366862.266867224,9571353.073502097
2021-09-15 14:32:30,24358104.77041503,3380432.7296233587,9656775.22167391
2021-09-15 14:33:00,24321847.376788557,3394111.575991031,9742009.483132327
2021-09-15 14:33:30,24285293.289326016,3407899.9028451936,9827054.192011701
2021-09-15 14:34:00,24248443.50707983,3421798.8011041684,9911907.686063446
2021-09-15 14:34:30,24211299.03840319,3435809.355672892,9996568.306690477
2021-09-15 14:35:00,24173860.9009092,3449932.6453864984,10081034.398981666
2021-09-15 14:35:30,24136130.121429626,3464169.7429540986,10165304.311746169
2021-09-15 14:36:00,24098107.73597323,3478521.714902821,10249376.397547623
2021-09-15 14:36:30,24059794.789683633,3492989.621522286,10333249.01273851
2021-09-15 14:37:00,24021192.336796917,3507574.516809142,10416920.517494127
2021-09-15 14:37:30,23982301.4405988,3522277.4484119453,10500389.275846653
2021-09-15 14:38:00,23943123.17338129,3537099.4575765016,10583653.655719245
2021-09-15 14:38:30,23903658.616399128,3552041.579091195,10666712.028959775
2021-09-15 14:39:00,23863908.859825715,3567104.841232882,10749562.771374807
2021-09-15 14:39:30,23823875.0027087,3582290.265712878,10832204.262763252
2021-09-15 14:40:00,23783558.152925212,3597598.867623322,10914634.886950037
2021-09-15 14:40:30,23742959.427136652,3613031.655383845,10996853.031819718
2021-09-15 14:41:00,23702079.950743113,3628589.6306885625,11078857.089350069
2021-09-15 14:41:30,23660920.85783749,3644273.7884532167,11160645.45564534
2021-09-15 14:42:00,23619483.2911591,3660085.1167628434,11242216.530969769
2021-09-15 14:42:30,23577768.402047023,3676024.596819599,11323568.719780803
2021-09-15 14:43:00,23535777.350393075,3692093.202890845,11404700.430762175
