time,X,Y,Z
2021-09-15 06:14:00,12333368.341343638,12355720.090039171,19895870.361689944
2021-09-15 06:14:30,12318939.378700823,12431139.360062635,19858579.807238795
2021-09-15 06:15:00,12304660.806924589,12506440.46725714,19820905.126455255
2021-09-15 06:15:30,12290532.329044215,12581621.674307462,19782847.073789943
2021-09-15 06:16:00,12276553.638317816,12656681.247205041,19744406.411081914
2021-09-15 06:16:30,12262724.418251488,12731617.455315955,19705583.907541458
2021-09-15 06:17:00,12249044.342619002,12806428.571448643,19666380.339732826
2021-09-15 06:17:30,12235513.075481785,12881112.871921696,19626796.49155675
2021-09-15 06:18:00,12222130.271209544,12955668.636631187,19586833.15423288
2021-09-15 06:18:30,12208895.574501099,13030094.149118103,19546491.126282025
2021-09-15 06:19:00,12195808.620405845,13104387.696635474,19505771.21350828
2021-09-15 06:19:30,12182869.03434553,13178547.570215354,19464674.228981014
2021-09-15 06:20:00,12170076.432136541,13252572.06473563,19423200.993016697
2021-09-15 06:20:30,12157430.420012552,13326459.478986684,19381352.333160605
2021-09-15 06:21:00,12144930.594647689,13400208.115737852,19339129.0841684
2021-09-15 06:21:30,12132576.543180037,13473816.281803705,19296532.087987516
2021-09-15 06:22:00,12120367.843235673,13547282.288110133,19253562.193738464
2021-09-15 06:22:30,12108304.062953008,13620604.449760288,19210220.25769598
2021-09-15 06:23:00,12096384.761007672,13693781.086100329,19166507.143269997
2021-09-15 06:23:30,12084609.486637762,13766810.520784881,19122423.72098656
2021-09-15 06:24:00,12072977.77966953,13839691.081842437,19077970.868468545
2021-09-15 06:24:30,12061489.170543484,13912421.101740487,19033149.470416233
2021-09-15 06:25:00,12050143.180340935,13984998.917450428,18987960.418587826
2021-09-15 06:25:30,12038939.320810933,14057422.87051235,18942404.611779716
2021-09-15 06:26:00,12027877.09439765,14129691.307099545,18896482.95580671
2021-09-15 06:26:30,12016955.994268147,14201802.578082822,18850196.363482095
2021-09-15 06:27:00,12006175.50434061,14273755.039094621,18803545.754597545
2021-09-15 06:27:30,11995535.099312957,14345547.050592946,18756532.05590296
2021-09-15 06:28:00,11985034.244691845,14417176.977925012,18709156.201086067
2021-09-15 06:28:30,11974672.396822168,14488643.191390684,18661419.130752027
2021-09-15 06:29:00,11964449.002916848,14559944.066305801,18613321.792402763
2021-09-15 06:29:30,11954363.501087153,14631077.983065097,18564865.140416287
2021-09-15 06:30:00,11944415.320373349,14702043.327205047,18516050.136025827
2021-09-15 06:30:30,11934603.880775759,14772838.4894664,18466877.747298855
2021-09-15 06:31:00,11924928.593286268,14843461.865856526,18417348.949115943
2021-09-15 06:31:30,11915388.859920189,14913911.857711503,18367464.723149534
2021-09-15 06:32:00,11905984.073748568,14984186.87175791,18317226.057842627
2021-09-15 06:32:30,11896713.618930839,15054285.32017454,18266633.94838719
2021-09-15 06:33:00,11887576.870747948,15124205.620653655,18215689.396702632
2021-09-15 06:33:30,11878573.195635775,15193946.196462212,18164393.41141399
2021-09-15 06:34:00,11869701.951219048,15263505.476502666,18112747.00783012
2021-09-15 06:34:30,11860962.486345585,15332881.895373609,18060751.20792164
2021-09-15 06:35:00,11852354.141120972,15402073.893430157,18008407.040298887
2021-09-15 06:35:30,11843876.246943593,15471079.91684401,17955715.540189624
2021-09-15 06:36:00,11835528.12654003,15539898.417663418,17902677.749416698
2021-09-15 06:36:30,11827309.094000954,15608527.853872616,17849294.71637559
2021-09-15 06:37:00,11819218.454817265,15676966.689451285,17795567.49601174
2021-09-15 06:37:30,11811255.505916703,15745213.394433532,17741497.149797916
2021-09-15 06:38:00,11803419.535700787,15813266.444966758,17687084.7457113
2021-09-15 06:38:30,11795709.824082213,15881124.323370088,17632331.35821059
2021-09-15 06:39:00,11788125.642522497,15948785.518192705,17577238.068212856
2021-09-15 06:39:30,11780666.254070122,16016248.524271794,17521805.96307039
2021-09-15 06:40:00,11773330.913399005,16083511.842790212,17466036.136547413
2021-09-15 06:40:30,11766118.866847305,16150573.981333919,17409929.688796576
2021-09-15 06:41:00,11759029.352456661,16217433.453949135,17353487.72633549
2021-09-15 06:41:30,11752061.600011734,16284088.781199161,17296711.362023026
2021-09-15 06:42:00,11745214.83108018,16350538.490220936,17239601.71503555
2021-09-15 06:42:30,11738488.259052942,16416781.114781288,17182159.91084305
2021-09-15 06:43:00,11731881.0891849,16482815.195332969,17124387.081185114
